Data,City,Value
02-05-2016,Indianapolis,3
02-05-2016,Atlanta,1.5
02-05-2016,Detroit,4
02-05-2016,Jacksonville,4
02-05-2016,Charlotte,3
02-05-2016,Miami,6
02-05-2016,Pittsburgh,3
02-05-2016,Toronto,4
02-05-2016,Philadelphia,2
02-05-2016,New York,2
02-05-2016,Montreal,3.5
02-05-2016,Boston,3
02-05-2016,Beersheba,2
02-05-2016,Tel Aviv District,3
02-05-2016,Eilat,4
02-05-2016,Haifa,3
02-05-2016,Nahariyya,3
02-05-2016,Jerusalem,3
03-05-2016,Vancouver,2
03-05-2016,Portland,2
03-05-2016,San Francisco,5
03-05-2016,Seattle,2
03-05-2016,Los Angeles,2.5
03-05-2016,San Diego,3
03-05-2016,Las Vegas,3
03-05-2016,Phoenix,2
03-05-2016,Albuquerque,3
03-05-2016,Denver,3.5
03-05-2016,San Antonio,3
03-05-2016,Dallas,3
03-05-2016,Houston,4
03-05-2016,Kansas City,1
03-05-2016,Minneapolis,2.5
03-05-2016,Saint Louis,3
03-05-2016,Chicago,3
03-05-2016,Nashville,2
03-05-2016,Indianapolis,3
03-05-2016,Atlanta,3
03-05-2016,Detroit,2
03-05-2016,Jacksonville,4.5
03-05-2016,Charlotte,3
03-05-2016,Miami,4.5
03-05-2016,Pittsburgh,1
03-05-2016,Toronto,2
03-05-2016,Philadelphia,3
03-05-2016,New York,2
03-05-2016,Montreal,2
03-05-2016,Boston,2
03-05-2016,Beersheba,2
03-05-2016,Tel Aviv District,2
03-05-2016,Eilat,4
03-05-2016,Haifa,2
03-05-2016,Nahariyya,2
03-05-2016,Jerusalem,2
04-05-2016,Vancouver,3.5
04-05-2016,Portland,3
04-05-2016,San Francisco,4
04-05-2016,Seattle,2
04-05-2016,Los Angeles,1
04-05-2016,San Diego,2
04-05-2016,Las Vegas,2
04-05-2016,Phoenix,3
04-05-2016,Albuquerque,4
04-05-2016,Denver,2
04-05-2016,San Antonio,2
04-05-2016,Dallas,2
04-05-2016,Houston,2
04-05-2016,Kansas City,4
04-05-2016,Minneapolis,6
04-05-2016,Saint Louis,4
04-05-2016,Chicago,5
04-05-2016,Nashville,2
04-05-2016,Indianapolis,5
04-05-2016,Atlanta,3
04-05-2016,Detroit,4
04-05-2016,Jacksonville,3
04-05-2016,Charlotte,2
04-05-2016,Miami,2
04-05-2016,Pittsburgh,1
04-05-2016,Toronto,3
04-05-2016,Philadelphia,4
04-05-2016,New York,2.5
04-05-2016,Montreal,4
04-05-2016,Boston,3
04-05-2016,Beersheba,2.5
04-05-2016,Tel Aviv District,4.5
04-05-2016,Eilat,4
04-05-2016,Haifa,5
04-05-2016,Nahariyya,5
04-05-2016,Jerusalem,4
05-05-2016,Vancouver,2
05-05-2016,Portland,3
05-05-2016,San Francisco,3.5
05-05-2016,Seattle,2.5
05-05-2016,Los Angeles,2
05-05-2016,San Diego,2
05-05-2016,Las Vegas,4
05-05-2016,Phoenix,3
05-05-2016,Albuquerque,2
05-05-2016,Denver,2.5
05-05-2016,San Antonio,2
05-05-2016,Dallas,2
05-05-2016,Houston,3
05-05-2016,Kansas City,2
05-05-2016,Minneapolis,2
05-05-2016,Saint Louis,4
05-05-2016,Chicago,6
05-05-2016,Nashville,3.5
05-05-2016,Indianapolis,5
05-05-2016,Atlanta,4.5
05-05-2016,Detroit,5.5
05-05-2016,Jacksonville,5.5
05-05-2016,Charlotte,3
05-05-2016,Miami,4
05-05-2016,Pittsburgh,2
05-05-2016,Toronto,4.5
05-05-2016,Philadelphia,4
05-05-2016,New York,3
05-05-2016,Montreal,5
05-05-2016,Boston,4
05-05-2016,Beersheba,1
05-05-2016,Tel Aviv District,2.5
05-05-2016,Eilat,5
05-05-2016,Haifa,3.5
05-05-2016,Nahariyya,3.5
05-05-2016,Jerusalem,3
06-05-2016,Vancouver,2.5
06-05-2016,Portland,3
06-05-2016,San Francisco,4
06-05-2016,Seattle,2
06-05-2016,Los Angeles,2
06-05-2016,San Diego,2
06-05-2016,Las Vegas,5.5
06-05-2016,Phoenix,5
06-05-2016,Albuquerque,5.5
06-05-2016,Denver,3.5
06-05-2016,San Antonio,2
06-05-2016,Dallas,2
06-05-2016,Houston,2
06-05-2016,Kansas City,2
06-05-2016,Minneapolis,4
06-05-2016,Saint Louis,2
06-05-2016,Chicago,3
06-05-2016,Nashville,2.5
06-05-2016,Indianapolis,4
06-05-2016,Atlanta,4
06-05-2016,Detroit,3
06-05-2016,Jacksonville,3.5
06-05-2016,Charlotte,3
06-05-2016,Miami,3
06-05-2016,Pittsburgh,4
06-05-2016,Toronto,3
06-05-2016,Philadelphia,4
06-05-2016,New York,3
06-05-2016,Montreal,5
06-05-2016,Boston,4
06-05-2016,Beersheba,3
06-05-2016,Tel Aviv District,3
06-05-2016,Eilat,4
06-05-2016,Haifa,4
06-05-2016,Nahariyya,4
06-05-2016,Jerusalem,3.5
07-05-2016,Vancouver,2
07-05-2016,Portland,2
07-05-2016,San Francisco,3
07-05-2016,Seattle,3
07-05-2016,Los Angeles,1.5
07-05-2016,San Diego,3
07-05-2016,Las Vegas,2
07-05-2016,Phoenix,1
07-05-2016,Albuquerque,5.5
07-05-2016,Denver,6
07-05-2016,San Antonio,3.5
07-05-2016,Dallas,4
07-05-2016,Houston,2
07-05-2016,Kansas City,3
07-05-2016,Minneapolis,6.5
07-05-2016,Saint Louis,2
07-05-2016,Chicago,4.5
07-05-2016,Nashville,2.5
07-05-2016,Indianapolis,4
07-05-2016,Atlanta,5
07-05-2016,Detroit,3.5
07-05-2016,Jacksonville,3
07-05-2016,Charlotte,4
07-05-2016,Miami,3
07-05-2016,Pittsburgh,2
07-05-2016,Toronto,3
07-05-2016,Philadelphia,3
07-05-2016,New York,3
07-05-2016,Montreal,4
07-05-2016,Boston,3
07-05-2016,Beersheba,0
07-05-2016,Tel Aviv District,3
07-05-2016,Eilat,4
07-05-2016,Haifa,4
07-05-2016,Nahariyya,4
07-05-2016,Jerusalem,3
08-05-2016,Vancouver,2
08-05-2016,Portland,5
08-05-2016,San Francisco,3
08-05-2016,Seattle,2.5
08-05-2016,Los Angeles,2.5
08-05-2016,San Diego,2
08-05-2016,Las Vegas,2
08-05-2016,Phoenix,2
08-05-2016,Albuquerque,3.5
08-05-2016,Denver,2
08-05-2016,San Antonio,5
08-05-2016,Dallas,7
08-05-2016,Houston,3
08-05-2016,Kansas City,2.5
08-05-2016,Minneapolis,2
08-05-2016,Saint Louis,3
08-05-2016,Chicago,2
08-05-2016,Nashville,3
08-05-2016,Indianapolis,2
08-05-2016,Atlanta,3
08-05-2016,Detroit,3
08-05-2016,Jacksonville,4
08-05-2016,Charlotte,3
08-05-2016,Miami,3
08-05-2016,Pittsburgh,4.5
08-05-2016,Toronto,3
08-05-2016,Philadelphia,2
08-05-2016,New York,2
08-05-2016,Montreal,4
08-05-2016,Boston,3
08-05-2016,Beersheba,1
08-05-2016,Tel Aviv District,2
08-05-2016,Eilat,3
08-05-2016,Haifa,2
08-05-2016,Nahariyya,2
08-05-2016,Jerusalem,2
09-05-2016,Vancouver,2.5
09-05-2016,Portland,3
09-05-2016,San Francisco,4
09-05-2016,Seattle,2
09-05-2016,Los Angeles,2
09-05-2016,San Diego,2.5
09-05-2016,Las Vegas,2
09-05-2016,Phoenix,2
09-05-2016,Albuquerque,4.5
09-05-2016,Denver,3
09-05-2016,San Antonio,4
09-05-2016,Dallas,6
09-05-2016,Houston,6
09-05-2016,Kansas City,4
09-05-2016,Minneapolis,4
09-05-2016,Saint Louis,3
09-05-2016,Chicago,4
09-05-2016,Nashville,2
09-05-2016,Indianapolis,4
09-05-2016,Atlanta,1.5
09-05-2016,Detroit,3
09-05-2016,Jacksonville,2.5
09-05-2016,Charlotte,1
09-05-2016,Miami,4
09-05-2016,Pittsburgh,3
09-05-2016,Toronto,3
09-05-2016,Philadelphia,3.5
09-05-2016,New York,3.5
09-05-2016,Montreal,5
09-05-2016,Boston,5
09-05-2016,Beersheba,1
09-05-2016,Tel Aviv District,2
09-05-2016,Eilat,3
09-05-2016,Haifa,4
09-05-2016,Nahariyya,4
09-05-2016,Jerusalem,1
10-05-2016,Vancouver,2
10-05-2016,Portland,2.5
10-05-2016,San Francisco,2
10-05-2016,Seattle,2
10-05-2016,Los Angeles,1.5
10-05-2016,San Diego,3
10-05-2016,Las Vegas,3
10-05-2016,Phoenix,2
10-05-2016,Albuquerque,3
10-05-2016,Denver,3
10-05-2016,San Antonio,4
10-05-2016,Dallas,5
10-05-2016,Houston,3.5
10-05-2016,Kansas City,2
10-05-2016,Minneapolis,5
10-05-2016,Saint Louis,3
10-05-2016,Chicago,5
10-05-2016,Nashville,5
10-05-2016,Indianapolis,5
10-05-2016,Atlanta,2
10-05-2016,Detroit,5
10-05-2016,Jacksonville,4
10-05-2016,Charlotte,2
10-05-2016,Miami,5
10-05-2016,Pittsburgh,2
10-05-2016,Toronto,3
10-05-2016,Philadelphia,2.5
10-05-2016,New York,3
10-05-2016,Montreal,3
10-05-2016,Boston,3
10-05-2016,Beersheba,2
10-05-2016,Tel Aviv District,2
10-05-2016,Eilat,5
10-05-2016,Haifa,4
10-05-2016,Nahariyya,4
10-05-2016,Jerusalem,2
11-05-2016,Vancouver,2
11-05-2016,Portland,2
11-05-2016,San Francisco,4
11-05-2016,Seattle,1
11-05-2016,Los Angeles,1.5
11-05-2016,San Diego,3
11-05-2016,Las Vegas,3.5
11-05-2016,Phoenix,2
11-05-2016,Albuquerque,4
11-05-2016,Denver,3.5
11-05-2016,San Antonio,5
11-05-2016,Dallas,5
11-05-2016,Houston,3.5
11-05-2016,Kansas City,3
11-05-2016,Minneapolis,3
11-05-2016,Saint Louis,2
11-05-2016,Chicago,2.5
11-05-2016,Nashville,3
11-05-2016,Indianapolis,2
11-05-2016,Atlanta,2
11-05-2016,Detroit,4
11-05-2016,Jacksonville,3
11-05-2016,Charlotte,2
11-05-2016,Miami,4.5
11-05-2016,Pittsburgh,2
11-05-2016,Toronto,4
11-05-2016,Philadelphia,1.5
11-05-2016,New York,2
11-05-2016,Montreal,3
11-05-2016,Boston,2
11-05-2016,Beersheba,2
11-05-2016,Tel Aviv District,2
11-05-2016,Eilat,4
11-05-2016,Haifa,2.5
11-05-2016,Nahariyya,2.5
11-05-2016,Jerusalem,2
12-05-2016,Vancouver,1
12-05-2016,Portland,2
12-05-2016,San Francisco,4
12-05-2016,Seattle,2
12-05-2016,Los Angeles,2
12-05-2016,San Diego,3
12-05-2016,Las Vegas,2
12-05-2016,Phoenix,1.5
12-05-2016,Albuquerque,3
12-05-2016,Denver,3
12-05-2016,San Antonio,3
12-05-2016,Dallas,4.5
12-05-2016,Houston,3
12-05-2016,Kansas City,3
12-05-2016,Minneapolis,3
12-05-2016,Saint Louis,3
12-05-2016,Chicago,3.5
12-05-2016,Nashville,3
12-05-2016,Indianapolis,3
12-05-2016,Atlanta,2
12-05-2016,Detroit,2
12-05-2016,Jacksonville,2
12-05-2016,Charlotte,1
12-05-2016,Miami,3
12-05-2016,Pittsburgh,1
12-05-2016,Toronto,4.5
12-05-2016,Philadelphia,2
12-05-2016,New York,3
12-05-2016,Montreal,2
12-05-2016,Boston,2.5
12-05-2016,Beersheba,2
12-05-2016,Tel Aviv District,2
12-05-2016,Eilat,4
12-05-2016,Haifa,3
12-05-2016,Nahariyya,3
12-05-2016,Jerusalem,2
13-05-2016,Vancouver,1.5
13-05-2016,Portland,2
13-05-2016,San Francisco,5.5
13-05-2016,Seattle,2.5
13-05-2016,Los Angeles,2
13-05-2016,San Diego,2
13-05-2016,Las Vegas,2
13-05-2016,Phoenix,2
13-05-2016,Albuquerque,2
13-05-2016,Denver,3.5
13-05-2016,San Antonio,2
13-05-2016,Dallas,3
13-05-2016,Houston,2
13-05-2016,Kansas City,2
13-05-2016,Minneapolis,4
13-05-2016,Saint Louis,3
13-05-2016,Chicago,5
13-05-2016,Nashville,2
13-05-2016,Indianapolis,4
13-05-2016,Atlanta,3
13-05-2016,Detroit,5.5
13-05-2016,Jacksonville,3
13-05-2016,Charlotte,2
13-05-2016,Miami,2
13-05-2016,Pittsburgh,3
13-05-2016,Toronto,5
13-05-2016,Philadelphia,3
13-05-2016,New York,2
13-05-2016,Montreal,4
13-05-2016,Boston,3
13-05-2016,Beersheba,1
13-05-2016,Tel Aviv District,1
13-05-2016,Eilat,5
13-05-2016,Haifa,2
13-05-2016,Nahariyya,2
13-05-2016,Jerusalem,1
14-05-2016,Vancouver,1
14-05-2016,Portland,2
14-05-2016,San Francisco,2
14-05-2016,Seattle,2.5
14-05-2016,Los Angeles,2
14-05-2016,San Diego,2
14-05-2016,Las Vegas,4.5
14-05-2016,Phoenix,2
14-05-2016,Albuquerque,5
14-05-2016,Denver,3
14-05-2016,San Antonio,2.5
14-05-2016,Dallas,4
14-05-2016,Houston,2
14-05-2016,Kansas City,4
14-05-2016,Minneapolis,7
14-05-2016,Saint Louis,7.5
14-05-2016,Chicago,6
14-05-2016,Nashville,2.5
14-05-2016,Indianapolis,7
14-05-2016,Atlanta,2
14-05-2016,Detroit,5.5
14-05-2016,Jacksonville,4
14-05-2016,Charlotte,2.5
14-05-2016,Miami,2
14-05-2016,Pittsburgh,3.5
14-05-2016,Toronto,4
14-05-2016,Philadelphia,3
14-05-2016,New York,2
14-05-2016,Montreal,3.5
14-05-2016,Boston,4
14-05-2016,Beersheba,2
14-05-2016,Tel Aviv District,1
14-05-2016,Eilat,4
14-05-2016,Haifa,3
14-05-2016,Nahariyya,3
14-05-2016,Jerusalem,1
15-05-2016,Vancouver,4
15-05-2016,Portland,2
15-05-2016,San Francisco,7
15-05-2016,Seattle,2
15-05-2016,Los Angeles,2
15-05-2016,San Diego,3
15-05-2016,Las Vegas,6.5
15-05-2016,Phoenix,4
15-05-2016,Albuquerque,5
15-05-2016,Denver,2
15-05-2016,San Antonio,3
15-05-2016,Dallas,3
15-05-2016,Houston,2
15-05-2016,Kansas City,1
15-05-2016,Minneapolis,4
15-05-2016,Saint Louis,3
15-05-2016,Chicago,4
15-05-2016,Nashville,2
15-05-2016,Indianapolis,3
15-05-2016,Atlanta,3
15-05-2016,Detroit,6
15-05-2016,Jacksonville,4
15-05-2016,Charlotte,3
15-05-2016,Miami,2
15-05-2016,Pittsburgh,5
15-05-2016,Toronto,7.5
15-05-2016,Philadelphia,6
15-05-2016,New York,5.5
15-05-2016,Montreal,8
15-05-2016,Boston,4
15-05-2016,Beersheba,2
15-05-2016,Tel Aviv District,3.5
15-05-2016,Eilat,3
15-05-2016,Haifa,5
15-05-2016,Nahariyya,5
15-05-2016,Jerusalem,2
16-05-2016,Vancouver,2.5
16-05-2016,Portland,2
16-05-2016,San Francisco,6.5
16-05-2016,Seattle,2
16-05-2016,Los Angeles,2
16-05-2016,San Diego,4
16-05-2016,Las Vegas,3.5
16-05-2016,Phoenix,4
16-05-2016,Albuquerque,4.5
16-05-2016,Denver,3
16-05-2016,San Antonio,3
16-05-2016,Dallas,4.5
16-05-2016,Houston,3
16-05-2016,Kansas City,3
16-05-2016,Minneapolis,3
16-05-2016,Saint Louis,2
16-05-2016,Chicago,5
16-05-2016,Nashville,2
16-05-2016,Indianapolis,3
16-05-2016,Atlanta,2
16-05-2016,Detroit,5
16-05-2016,Jacksonville,3
16-05-2016,Charlotte,2
16-05-2016,Miami,3.5
16-05-2016,Pittsburgh,3
16-05-2016,Toronto,5
16-05-2016,Philadelphia,5
16-05-2016,New York,6.5
16-05-2016,Montreal,8
16-05-2016,Boston,7
16-05-2016,Beersheba,2
16-05-2016,Tel Aviv District,3
16-05-2016,Eilat,2
16-05-2016,Haifa,4.5
16-05-2016,Nahariyya,4.5
16-05-2016,Jerusalem,2
17-05-2016,Vancouver,2
17-05-2016,Portland,2
17-05-2016,San Francisco,3
17-05-2016,Seattle,2
17-05-2016,Los Angeles,2
17-05-2016,San Diego,2.5
17-05-2016,Las Vegas,6
17-05-2016,Phoenix,3
17-05-2016,Albuquerque,8.5
17-05-2016,Denver,2
17-05-2016,San Antonio,3
17-05-2016,Dallas,6
17-05-2016,Houston,3
17-05-2016,Kansas City,5
17-05-2016,Minneapolis,3.5
17-05-2016,Saint Louis,4
17-05-2016,Chicago,4
17-05-2016,Nashville,2
17-05-2016,Indianapolis,2.5
17-05-2016,Atlanta,3
17-05-2016,Detroit,3
17-05-2016,Jacksonville,4
17-05-2016,Charlotte,2
17-05-2016,Miami,5
17-05-2016,Pittsburgh,1
17-05-2016,Toronto,2
17-05-2016,Philadelphia,2
17-05-2016,New York,3
17-05-2016,Montreal,4.5
17-05-2016,Boston,3.5
17-05-2016,Beersheba,2
17-05-2016,Tel Aviv District,2
17-05-2016,Eilat,5
17-05-2016,Haifa,3
17-05-2016,Nahariyya,3
17-05-2016,Jerusalem,2
18-05-2016,Vancouver,4
18-05-2016,Portland,2
18-05-2016,San Francisco,3
18-05-2016,Seattle,2
18-05-2016,Los Angeles,2
18-05-2016,San Diego,2
18-05-2016,Las Vegas,2
18-05-2016,Phoenix,2.5
18-05-2016,Albuquerque,7
18-05-2016,Denver,2
18-05-2016,San Antonio,5
18-05-2016,Dallas,5
18-05-2016,Houston,3
18-05-2016,Kansas City,2
18-05-2016,Minneapolis,1
18-05-2016,Saint Louis,3
18-05-2016,Chicago,2
18-05-2016,Nashville,4
18-05-2016,Indianapolis,4
18-05-2016,Atlanta,2
18-05-2016,Detroit,4
18-05-2016,Jacksonville,3
18-05-2016,Charlotte,2
18-05-2016,Miami,3
18-05-2016,Pittsburgh,2
18-05-2016,Toronto,4
18-05-2016,Philadelphia,2
18-05-2016,New York,3
18-05-2016,Montreal,3
18-05-2016,Boston,3
18-05-2016,Beersheba,3
18-05-2016,Tel Aviv District,3.5
18-05-2016,Eilat,5.5
18-05-2016,Haifa,4
18-05-2016,Nahariyya,4
18-05-2016,Jerusalem,3
19-05-2016,Vancouver,2
19-05-2016,Portland,4
19-05-2016,San Francisco,6.5
19-05-2016,Seattle,3
19-05-2016,Los Angeles,2
19-05-2016,San Diego,2
19-05-2016,Las Vegas,2
19-05-2016,Phoenix,2
19-05-2016,Albuquerque,2
19-05-2016,Denver,2
19-05-2016,San Antonio,4
19-05-2016,Dallas,3
19-05-2016,Houston,4
19-05-2016,Kansas City,2
19-05-2016,Minneapolis,3
19-05-2016,Saint Louis,2
19-05-2016,Chicago,2.5
19-05-2016,Nashville,3.5
19-05-2016,Indianapolis,2
19-05-2016,Atlanta,1
19-05-2016,Detroit,1.5
19-05-2016,Jacksonville,2
19-05-2016,Charlotte,2.5
19-05-2016,Miami,3
19-05-2016,Pittsburgh,2
19-05-2016,Toronto,3
19-05-2016,Philadelphia,2
19-05-2016,New York,1
19-05-2016,Montreal,1
19-05-2016,Boston,2
19-05-2016,Beersheba,2
19-05-2016,Tel Aviv District,3
19-05-2016,Eilat,6
19-05-2016,Haifa,4.5
19-05-2016,Nahariyya,4.5
19-05-2016,Jerusalem,2
20-05-2016,Vancouver,2
20-05-2016,Portland,1
20-05-2016,San Francisco,11.5
20-05-2016,Seattle,2
20-05-2016,Los Angeles,2
20-05-2016,San Diego,3
20-05-2016,Las Vegas,10
20-05-2016,Phoenix,3
20-05-2016,Albuquerque,3
20-05-2016,Denver,2.5
20-05-2016,San Antonio,2
20-05-2016,Dallas,2
20-05-2016,Houston,3
20-05-2016,Kansas City,2
20-05-2016,Minneapolis,3
20-05-2016,Saint Louis,2
20-05-2016,Chicago,3
20-05-2016,Nashville,2
20-05-2016,Indianapolis,4
20-05-2016,Atlanta,3.5
20-05-2016,Detroit,2
20-05-2016,Jacksonville,2
20-05-2016,Charlotte,3
20-05-2016,Miami,3
20-05-2016,Pittsburgh,2
20-05-2016,Toronto,1
20-05-2016,Philadelphia,2
20-05-2016,New York,3
20-05-2016,Montreal,3
20-05-2016,Boston,3
20-05-2016,Beersheba,2
20-05-2016,Tel Aviv District,2
20-05-2016,Eilat,6
20-05-2016,Haifa,3
20-05-2016,Nahariyya,3
20-05-2016,Jerusalem,2
21-05-2016,Vancouver,2
21-05-2016,Portland,1
21-05-2016,San Francisco,5
21-05-2016,Seattle,2
21-05-2016,Los Angeles,2.5
21-05-2016,San Diego,4
21-05-2016,Las Vegas,8
21-05-2016,Phoenix,4
21-05-2016,Albuquerque,4
21-05-2016,Denver,5.5
21-05-2016,San Antonio,2.5
21-05-2016,Dallas,3
21-05-2016,Houston,2.5
21-05-2016,Kansas City,2
21-05-2016,Minneapolis,1
21-05-2016,Saint Louis,3
21-05-2016,Chicago,4
21-05-2016,Nashville,2
21-05-2016,Indianapolis,4
21-05-2016,Atlanta,3
21-05-2016,Detroit,3
21-05-2016,Jacksonville,3
21-05-2016,Charlotte,4
21-05-2016,Miami,2
21-05-2016,Pittsburgh,2
21-05-2016,Toronto,3
21-05-2016,Philadelphia,2
21-05-2016,New York,3
21-05-2016,Montreal,3.5
21-05-2016,Boston,3
21-05-2016,Beersheba,1
21-05-2016,Tel Aviv District,2
21-05-2016,Eilat,6
21-05-2016,Haifa,3
21-05-2016,Nahariyya,3
21-05-2016,Jerusalem,2
22-05-2016,Vancouver,3.5
22-05-2016,Portland,2
22-05-2016,San Francisco,4
22-05-2016,Seattle,4
22-05-2016,Los Angeles,2
22-05-2016,San Diego,3
22-05-2016,Las Vegas,4
22-05-2016,Phoenix,4
22-05-2016,Albuquerque,3
22-05-2016,Denver,4
22-05-2016,San Antonio,3
22-05-2016,Dallas,4
22-05-2016,Houston,2.5
22-05-2016,Kansas City,3
22-05-2016,Minneapolis,2
22-05-2016,Saint Louis,2
22-05-2016,Chicago,3
22-05-2016,Nashville,2
22-05-2016,Indianapolis,3
22-05-2016,Atlanta,4
22-05-2016,Detroit,4
22-05-2016,Jacksonville,4
22-05-2016,Charlotte,2
22-05-2016,Miami,2
22-05-2016,Pittsburgh,3
22-05-2016,Toronto,4
22-05-2016,Philadelphia,4
22-05-2016,New York,2.5
22-05-2016,Montreal,3
22-05-2016,Boston,3
22-05-2016,Beersheba,2
22-05-2016,Tel Aviv District,2
22-05-2016,Eilat,3
22-05-2016,Haifa,3
22-05-2016,Nahariyya,3
22-05-2016,Jerusalem,2
23-05-2016,Vancouver,3
23-05-2016,Portland,3
23-05-2016,San Francisco,7
23-05-2016,Seattle,3
23-05-2016,Los Angeles,2.5
23-05-2016,San Diego,2.5
23-05-2016,Las Vegas,3
23-05-2016,Phoenix,2
23-05-2016,Albuquerque,3
23-05-2016,Denver,4
23-05-2016,San Antonio,4
23-05-2016,Dallas,6
23-05-2016,Houston,3
23-05-2016,Kansas City,4
23-05-2016,Minneapolis,6
23-05-2016,Saint Louis,2
23-05-2016,Chicago,2
23-05-2016,Nashville,2
23-05-2016,Indianapolis,2
23-05-2016,Atlanta,2
23-05-2016,Detroit,2
23-05-2016,Jacksonville,2
23-05-2016,Charlotte,2
23-05-2016,Miami,2.5
23-05-2016,Pittsburgh,2
23-05-2016,Toronto,3
23-05-2016,Philadelphia,1
23-05-2016,New York,2
23-05-2016,Montreal,3
23-05-2016,Boston,3
23-05-2016,Beersheba,4
23-05-2016,Tel Aviv District,5
23-05-2016,Eilat,4.5
23-05-2016,Haifa,6
23-05-2016,Nahariyya,6
23-05-2016,Jerusalem,5
24-05-2016,Vancouver,2
24-05-2016,Portland,2
24-05-2016,San Francisco,6
24-05-2016,Seattle,1
24-05-2016,Los Angeles,2
24-05-2016,San Diego,3
24-05-2016,Las Vegas,7.5
24-05-2016,Phoenix,3
24-05-2016,Albuquerque,3
24-05-2016,Denver,2.5
24-05-2016,San Antonio,4
24-05-2016,Dallas,4
24-05-2016,Houston,4
24-05-2016,Kansas City,3
24-05-2016,Minneapolis,3
24-05-2016,Saint Louis,2.5
24-05-2016,Chicago,3
24-05-2016,Nashville,1.5
24-05-2016,Indianapolis,3
24-05-2016,Atlanta,1
24-05-2016,Detroit,2.5
24-05-2016,Jacksonville,2
24-05-2016,Charlotte,1
24-05-2016,Miami,2
24-05-2016,Pittsburgh,2
24-05-2016,Toronto,2
24-05-2016,Philadelphia,2
24-05-2016,New York,2
24-05-2016,Montreal,1
24-05-2016,Boston,3.5
24-05-2016,Beersheba,5
24-05-2016,Tel Aviv District,4
24-05-2016,Eilat,4
24-05-2016,Haifa,5
24-05-2016,Nahariyya,5
24-05-2016,Jerusalem,4
25-05-2016,Vancouver,3
25-05-2016,Portland,2
25-05-2016,San Francisco,4
25-05-2016,Seattle,2
25-05-2016,Los Angeles,2
25-05-2016,San Diego,3
25-05-2016,Las Vegas,4
25-05-2016,Phoenix,2
25-05-2016,Albuquerque,2.5
25-05-2016,Denver,3
25-05-2016,San Antonio,4
25-05-2016,Dallas,5
25-05-2016,Houston,4
25-05-2016,Kansas City,3.5
25-05-2016,Minneapolis,3
25-05-2016,Saint Louis,2
25-05-2016,Chicago,4
25-05-2016,Nashville,2
25-05-2016,Indianapolis,4
25-05-2016,Atlanta,1
25-05-2016,Detroit,3
25-05-2016,Jacksonville,3
25-05-2016,Charlotte,1
25-05-2016,Miami,4.5
25-05-2016,Pittsburgh,2
25-05-2016,Toronto,2
25-05-2016,Philadelphia,2
25-05-2016,New York,1.5
25-05-2016,Montreal,4.5
25-05-2016,Boston,2
25-05-2016,Beersheba,1
25-05-2016,Tel Aviv District,3
25-05-2016,Eilat,5
25-05-2016,Haifa,4
25-05-2016,Nahariyya,4
25-05-2016,Jerusalem,2.5
26-05-2016,Vancouver,4
26-05-2016,Portland,2
26-05-2016,San Francisco,4
26-05-2016,Seattle,3
26-05-2016,Los Angeles,1.5
26-05-2016,San Diego,2
26-05-2016,Las Vegas,2
26-05-2016,Phoenix,4
26-05-2016,Albuquerque,3
26-05-2016,Denver,2
26-05-2016,San Antonio,4.5
26-05-2016,Dallas,6
26-05-2016,Houston,4.5
26-05-2016,Kansas City,4.5
26-05-2016,Minneapolis,4
26-05-2016,Saint Louis,3
26-05-2016,Chicago,4
26-05-2016,Nashville,2
26-05-2016,Indianapolis,4
26-05-2016,Atlanta,1.5
26-05-2016,Detroit,4
26-05-2016,Jacksonville,3
26-05-2016,Charlotte,2
26-05-2016,Miami,4
26-05-2016,Pittsburgh,3
26-05-2016,Toronto,4.5
26-05-2016,Philadelphia,2
26-05-2016,New York,2.5
26-05-2016,Montreal,3
26-05-2016,Boston,3
26-05-2016,Beersheba,2
26-05-2016,Tel Aviv District,4
26-05-2016,Eilat,3
26-05-2016,Haifa,4.5
26-05-2016,Nahariyya,4.5
26-05-2016,Jerusalem,4
27-05-2016,Vancouver,3
27-05-2016,Portland,2
27-05-2016,San Francisco,2
27-05-2016,Seattle,3
27-05-2016,Los Angeles,2
27-05-2016,San Diego,3
27-05-2016,Las Vegas,1.5
27-05-2016,Phoenix,2.5
27-05-2016,Albuquerque,3
27-05-2016,Denver,4
27-05-2016,San Antonio,5
27-05-2016,Dallas,6
27-05-2016,Houston,4
27-05-2016,Kansas City,3.5
27-05-2016,Minneapolis,3
27-05-2016,Saint Louis,4
27-05-2016,Chicago,4
27-05-2016,Nashville,3
27-05-2016,Indianapolis,4
27-05-2016,Atlanta,2
27-05-2016,Detroit,4
27-05-2016,Jacksonville,3
27-05-2016,Charlotte,2
27-05-2016,Miami,3.5
27-05-2016,Pittsburgh,3
27-05-2016,Toronto,3
27-05-2016,Philadelphia,3
27-05-2016,New York,3
27-05-2016,Montreal,4
27-05-2016,Boston,2
27-05-2016,Beersheba,2.5
27-05-2016,Tel Aviv District,3.5
27-05-2016,Eilat,5
27-05-2016,Haifa,4
27-05-2016,Nahariyya,4
27-05-2016,Jerusalem,3
28-05-2016,Vancouver,3
28-05-2016,Portland,2
28-05-2016,San Francisco,2.5
28-05-2016,Seattle,3
28-05-2016,Los Angeles,1
28-05-2016,San Diego,2
28-05-2016,Las Vegas,2.5
28-05-2016,Phoenix,2
